source_content,source_number,question_type,question_number,year,file_name
"Source: Ernst Troeltsch, Protestant theologian and leader of the German Democratic Party, “German Democracy,” published in a magazine of public affairs, 1918. Overnight we have become the most radical democracy in Europe, yet we must consider it the relatively moderate solution to the problem of our political life. Democracy did not happen overnight. It is the natural consequence of modern population density, combined with education, industrialization, war mobilization, and politicization. It fell solely to the terrible world war to deliver democracy to victory. But this introduced the danger that the development will not stop at democracy, and a “dictatorship of the proletariat” will assume the form of terrorist domination by a minority. We can only secure this new situation externally through a League of Nations and internally through a new order renovated along democratic and social lines. Otherwise Germany may become a volcano of misery, always likely to erupt into civil wars.",1,DBQ,1,2010,ap10_frq_euro_history.txt
"Source: Marie Juchacz, Social Democratic Party representative, speech to the National Assembly*, 1919. My gentlemen and ladies! This is the first time that German women may speak as free and equal members in the parliament. The 1919 revolution overcame the old prejudices in Germany. Through political equality my sex now has the chance to fully develop all of its potential. We can now for the first time speak of a new Germany and of the sovereignty of the whole people. *The group elected to create a new constitution for Germany",2,DBQ,1,2010,ap10_frq_euro_history.txt
"Source: Clara Zetkin, Communist Party member of the Reichstag, “The Situation in Germany,” editorial in The Communist International, 1920. The Weimar regime is really the bloody class terror of the bourgeoisie under the mask of democracy. Industrialists are striving for the class dictatorship of the bourgeoisie, under which the Junkers and the representatives of the larger industry might play the leading role, and which would be realized in the form of a monarchist power by means of the military apparatus. The only reliable guarantee of victory over monarchist militarism is the absolutely necessary development of the proletarian revolution—the arming of the workers, the disarmament of the well-to-do classes, and consequently, a radical extermination of the newly reviving militarism.",3,DBQ,1,2010,ap10_frq_euro_history.txt
"Source: Thomas Mann, novelist, “The German Republic,” speech to German university students, 1922. War is romantic, with a mystic and poetic element in it. But today only the insensible would deny that it is an utter distortion of the poetic. To save our nation from falling into disrepute, we must learn to understand that a warlike and brawling spirit is not essential to us. War is a lie, its issues are a lie; whatever honorable emotion the individual may bring to it, war itself is now stripped of all honor, and reveals itself as the triumph of all that is brutal and vulgar in the soul of man, the archenemy of culture and thought, a bloody orgy of egotism, corruption and vileness. My aim is to win you to the side of the republic; to the side of what is called democracy, and what I call humanity, because of a distaste I share with you for war. The republic is our fate. Freedom is no joke. Its other name is responsibility; the word makes it only too clear that freedom is truly a heavy burden. The republic—still and always Germany! Democracy!",4,DBQ,1,2010,ap10_frq_euro_history.txt
,5,DBQ,1,2010,ap10_frq_euro_history.txt
"Source: Carl von Ossietzky, journalist, “Defending the Republic: The Great Fashion,” in The Diary (a political journal), 1924. Whoever has learned from the events of the past five years knows that it is not the nationalists and the monarchists who represent the real danger but the absence of substantive content and ideas in the concept of the German republic, and that no one seems able to succeed in vitalizing that concept. Our republic is not yet an object of mass consciousness. It is merely a constitutional document and a governmental administration. Nothing is there to make the heart beat faster. Around this state, lacking any ideas and with an eternally guilty conscience, there are grouped a couple of so-called constitutional parties, likewise lacking an idea and with no better conscience, which do not lead but administer.",6,DBQ,1,2010,ap10_frq_euro_history.txt
"Source: Joseph Goebbels, National Socialist Party member of the Reichstag, propagandist, speech to Nazi Party members, 1928. We are entering the Reichstag in order that we may arm ourselves with the weapons of democracy from its arsenal. We shall become members of the Reichstag in order that the Weimar ideology should itself help us to destroy it. We are content to use all legal means to revolutionize the present state of affairs. We come as enemies! Like the wolf falling upon a herd of sheep, that is how we come.",7,DBQ,1,2010,ap10_frq_euro_history.txt
"Source: Ernst von Salomon, writer and former member of a Free Corps* unit, The Outlawed, novel, 1930. Where is Germany? In Weimar? In Berlin? Once it had been on the front line, but then the front fell apart. Then Germany was supposed to be at home, but home deceived. . . . What do we now believe in? Nothing besides the possibility of action. Nothing besides the feasibility of action. We were a band of fighters drunk with all the passions of the world; full of lust, exultant in action. What we wanted we did not know. And what we knew we did not want! *Right-wing paramilitary units composed of First World War veterans",8,DBQ,1,2010,ap10_frq_euro_history.txt
"Source: Bernhard, Prince von Bow, Chancellor of Germany from 1900 to 1909, memoirs published posthumously, 1931. In Berlin in November 1918 I witnessed the beginnings of revolution. The German revolution was drearily philistine, lacking in all fire and inspiration. The Social Democratic Party was unfit to govern. Most characteristic of the Social Democratic Party’s mentality was the speech from the Reichstag steps, delivered by Scheidemann*, who, in proclaiming the Republic, began his oration with the following: “The German people have won all along the line.” A stupid lie! And a very cruel piece of self-deception! No, alas, the German people had not “won”—it had been conquered, overpowered by a host of enemies, wretchedly misled politically, reduced by famine, and stabbed in the back! *Weimar Republic’s first chancellor",9,DBQ,1,2010,ap10_frq_euro_history.txt
"0 Source: Heinrich Mann, novelist, “The German Decision,” in The Diary (a political journal), 1931. Hitler’s instructions for National Socialist speakers include the provision that gatherings are to be held exclusively in the evenings. It is easier to work the crowd and stupefy it then than during the day. People are already worn down by the struggle of daily life then, more ready to submit. It is already evening in Germany, if not midnight. The majority are losing a bit of their courage because the enemy no longer appears to have any doubts. Most people would like to be democratic and peaceful; they are that even now and would like to remain so. It is just that they do not find enough resistance in themselves against someone who employs the methods of war. The condition of Germany is above all a psychological fact. The economy is collapsing more or less everywhere, but only in Germany does the process achieve its maximum effect on people’s spirits.",1,DBQ,1,2010,ap10_frq_euro_history.txt
"Source: Sir Winston Churchill, former British Prime Minister, speech, University of Zurich, September 1946. We must build a kind of United States of Europe. The first step in the re-creation of the European Family must be a partnership between France and Germany. In this way only can France recover the moral and cultural leadership of Europe. There can be no revival of Europe without a spiritually great France and a spiritually great Germany. The structure of the United States of Europe, if well and truly built, will make the material strength of a single state less important. Small nations will count as much as large ones. And the first practical step would be to form a Council of Europe. In all this urgent work, France and Germany must take the lead together. Therefore I say to you: let Europe arise!",1,DBQ,1,2005,_ap05_frq_euro_histor_45551.txt
"Source: Duncan Sandys, leader of the British European Movement, report to Winston Churchill on a conversation with Charles de Gaulle,* November 1946. De Gaulle said that the reference in Mr. Churchill’s Zurich Speech to a Franco-German partnership had been badly received in France. Germany, as a state, no longer existed. All Frenchmen were violently opposed to re-creating any kind of unified, centralized German state, and were gravely suspicious of the policy of the American and British governments. Unless steps were taken to prevent a revival of German power, there was a danger that a United Europe would become nothing else than an enlarged Germany. De Gaulle stressed that if French support for the idea of European Union was to be won, France must come in as a founding partner with Britain. *President of France (1945-1946 and 1958-1969)",2,DBQ,1,2005,_ap05_frq_euro_histor_45551.txt
"Source: Andrei Vyshinsky, Soviet Deputy Foreign Minister, speech to United Nations General Assembly, September 1947. It is becoming more and more evident to everyone that the implementation of the Marshall Plan* will place European countries under the economic and political control of the United States. Moreover, this plan is an attempt to split Europe into two camps and, with the help of the United Kingdom and France, to complete the formation of a bloc of several European countries hostile to the interests of the democratic countries of Eastern Europe and most particularly to the interests of the Soviet Union. An important feature of this plan is to make use of western Germany’s heavy industry as the basis for American expansion in Europe, in disregard of the national interests of the countries that suffered from German aggression. This policy is utterly incompatible with the fundamental principles of the United Nations. *The United States plan to aid the economic recovery of Europe (1947-1951) 4",3,DBQ,1,2005,_ap05_frq_euro_histor_45551.txt
5,4,DBQ,1,2005,_ap05_frq_euro_histor_45551.txt
"Source: Robert Schuman, French Minister of Foreign Affairs, announcing the plan to establish a common market in coal and steel, May 1950. For peace really to have any chance, we first need a Europe. Five years almost to the day after the unconditional surrender of Germany, France is accomplishing the first decisive step in European construction and is inviting Germany to join in. This should completely transform conditions in Europe. Such a transformation makes possible further joint action, which until now has been impossible. Europe will be born out of all this, a Europe that is firmly united and solidly built. The coming together of the nations of Europe requires the elimination of the age-old opposition of France and Germany.",5,DBQ,1,2005,_ap05_frq_euro_histor_45551.txt
"Source: Konrad Adenauer, West German Chancellor, “The End of Nationalism,” in his book A World Indivisible, New York, 1955. As a result of the disaster that two world wars have brought to Germany, the great majority of our people have realized that nations cannot continue to live exclusively according to their own desires and inclinations. They must merge their interests with those of the other peoples of the world. There is no longer any important problem that is only a German or even only a European one. We must learn to think and to act in larger terms. The age of national states has come to an end. A new Europe will be built where our young people will once more lead active and peaceful lives.",6,DBQ,1,2005,_ap05_frq_euro_histor_45551.txt
"Source: Harold Macmillan, British finance minister, press statement, October 1956. Of course, the United Kingdom might stand outside the European Economic Community (EEC*) altogether—but that would at least involve a loss of advantage for our exports to European markets. At the other extreme we might join the EEC—but this would involve the collapse of our system of favoring trade within the British Commonwealth.** Obviously, if this were the only choice we could not hesitate. We must choose the Commonwealth. But can we find a way of associating with this initiative in Europe in such a way as to benefit us all? *An organization promoting economic integration among France, West Germany, the Netherlands, Belgium, and Luxembourg **A loose association of Great Britain and its former colonies 6",7,DBQ,1,2005,_ap05_frq_euro_histor_45551.txt
"Source: Charles de Gaulle, President of France, press conference, May 1967. Compared with the motives that led “The Six” to organize their unit, we understand why Britain did not join the EEC. Britain is not continental and remains, because of the Commonwealth and because it is an island, committed far beyond the seas. It is tied to the United States by all kinds of special agreements. While this Community was taking shape, Britain first refused to participate and even took a hostile attitude, as if the EEC were an economic and political threat. If Britain enters the Community without being really subjected to the agricultural rules, this will completely upset the equilibrium of the Common Market and remove for France one of the main reasons we can have for participating in it.",8,DBQ,1,2005,_ap05_frq_euro_histor_45551.txt
"Source: Willy Brandt, Chancellor of the Federal Republic of Germany (West Germany), speech, Harvard University, June 1972. With his plan, George Marshall roused Europe’s stifled self-confidence. He gave many citizens of the old continent a concrete stimulus to bring down from the stars a vision of a Europe united in lasting peace. The Marshall Plan and the European Coal and Steel Community were the first steps of a European renaissance. Progressive thinkers in France, Italy, the Netherlands, Britain, and Germany were prepared for this change.",9,DBQ,1,2005,_ap05_frq_euro_histor_45551.txt
"0 Source: Jack Lynch, Prime Minister of Irish Parliament, speech, parliamentary debate, December 1980. We have no traditional policy of neutrality in this country unlike countries such as Sweden, Switzerland, and Austria. I do not think that the word “neutrality” is relevant in the context of our membership in the EEC. Being members of the EEC, we would naturally be interested in the defense of the territories embraced by that community. There is no question of neutrality. 7",1,DBQ,1,2005,_ap05_frq_euro_histor_45551.txt
"1 Source: Felipe González, Prime Minister of Spain, press statement, January 1983. NATO* is a vital step toward the consolidation of democracy. If Spain wishes to join the EEC, then it has to be part of the defense system of the West. NATO membership and joining the European Community mean the end of the traditional isolation of Spain. *North Atlantic Treaty Organization: Created in 1949 by the United States and Western European states as a collective security organization against communist expansion",1,DBQ,1,2005,_ap05_frq_euro_histor_45551.txt
"2 Source: Margaret Thatcher, British Prime Minister, speech on the Single European Act*, Bruges, Belgium, September 1988. To try to suppress nationhood and concentrate power at the center of a European union would be highly damaging and would jeopardize the objectives we seek to achieve. Europe will be stronger precisely because it has France as France, Spain as Spain, Britain as Britain, each with its own customs, traditions, and identity. It would be folly to try to fit them into some sort of standardized European personality. Certainly we want to see Europe more united and with a greater sense of common purpose, but it must be in a way which preserves the different traditions, parliamentary powers, and sense of pride in one’s own country. *The 1986 plan to create a unified currency and integrate European markets fully",1,DBQ,1,2005,_ap05_frq_euro_histor_45551.txt
"Source: Nicolaus Copernicus, Polish priest and astronomer, dedication to Pope Paul III in Copernicus’ book, On the Revolution of the Heavenly Spheres, 1543. The learned and unlearned alike may see that I shrink from no man’s criticism. It is to your Holiness rather than to anyone else that I have chosen to dedicate these studies of mine. In this remote corner of the Earth in which I live, you are regarded as the most eminent by virtue of the dignity of your Office, and because of your love of letters and science. You, by your influence and judgment, can readily hold the slanderers from biting. Mathematics are for mathematicians, and they, if I be not wholly deceived, will hold that my labors contribute even to the well being of the Church.",1,DBQ,1,2005,_ap05_frq_euro_histor_45552.txt
"Source: John Calvin, French Protestant theologian, Commentaries on the First Book of Moses (Genesis), 1554. Moses wrote in a popular style things which, without instruction, all ordinary persons endowed with common sense, are able to understand; but astronomers investigate with great labor whatever the wisdom of the human mind can comprehend. This study should not be prohibited, nor this science condemned, because some frantic persons boldly reject whatever is unknown to them. For astronomy is not only pleasant, but also very useful: it cannot be denied that this art unfolds the admirable wisdom of God.",2,DBQ,1,2005,_ap05_frq_euro_histor_45552.txt
"Source: Giovanni Ciampoli, Italian monk, letter to Galileo, 1615. Your opinion of the phenomena of light and shade on the clear and spotted surfaces of the Moon assumes some analogy between the Earth and the Moon. Someone adds to this and says you assume that the Moon is inhabited by humans. Then another starts discussing how they could be descended from Adam or how they could have gotten out of Noah’s ark, and many other extravagant ideas that you never even dreamed of. It is indispensable, therefore, to remove the possibility of malignant rumors by repeatedly showing your willingness to defer to the authority of those who have jurisdiction over the human intellect in matters of the interpretation of Scripture. 3",3,DBQ,1,2005,_ap05_frq_euro_histor_45552.txt
"Source: Francis Bacon, English philosopher of science, The Great Instauration (a plan to reorganize the sciences), 1620. There is another great and powerful reason why the sciences have made little progress; it is not possible to run a race when the goal itself has not been rightly chosen. The true and lawful goal of the sciences is this: that human life be endowed with new discoveries and powers.",4,DBQ,1,2005,_ap05_frq_euro_histor_45552.txt
"Source: Marin Mersenne, French monk and natural philosopher, letter to his noble patron, 1635. My book is still in your hands and subject to your private judgment. If you object to anything, I am ready to remove it entirely. Know however, that you will not find a single word which is not true in my experiments, which many times confirm those of the great Galileo. Whatever may be, the whole thing is up to you. At least I am assured my experiments have been repeated more than 30 times, and some more than 100 times, before reliable witnesses, all who agree with my conclusions.",5,DBQ,1,2005,_ap05_frq_euro_histor_45552.txt
"Source: Henry Oldenbury, Secretary of the English Royal Society, letter to Johannes Hevelius, German scientist, February 1663. Friendship among learned men is a great aid to the investigation and elucidation of the truth. Friendship should be spread through the whole world of learning, and established among those whose minds are above partisan zeal because of their devotion to truth and human welfare. Philosophy would then be raised to its greatest heights. 4",6,DBQ,1,2005,_ap05_frq_euro_histor_45552.txt
"Source: Thomas Hobbes, English philosopher, Leviathan, 1668. The doctrine of what is right and wrong is perpetually disputed both by the pen and by the sword, but geometry is not. Why? Because in geometry few men care what the truth may be, since it affects no one’s ambition, profit, or lust. But if Euclid’s proposition that the three angles of a triangle are equal to the two angles of a square, conflicted with the interests of those who rule, I know it would be suppressed.",7,DBQ,1,2005,_ap05_frq_euro_histor_45552.txt
"Source: Walter Charleton, English doctor and natural philosopher, The Natural Philosophy of Epicurus, Gassendi and Charleton, 1654. It appears impossible to imagine that atoms could be eternal or self-governing, and could fix themselves into so vast and symmetrical a structure as this World. The creation and arrangement of the atoms can be connected to no other cause, but to an Infinite Wisdom and Power.",8,DBQ,1,2005,_ap05_frq_euro_histor_45552.txt
"Source: Margaret Cavendish, English natural philosopher, Observations on Experimental Philosophy, 1666. Were it allowable for our sex, I might set up my own school of natural philosophy. But I, being a woman, do fear they would soon cast me out of their schools. For though the Muses, Graces, and Sciences* are all of the female gender, yet they were more esteemed in former ages, than they are now. Nay, could it be done handsomely, they would turn all from females into males, so great is grown the self-conceit of the masculine and the disregard of the female sex. *All represented as female goddesses in classical mythology 5",9,DBQ,1,2005,_ap05_frq_euro_histor_45552.txt
0,1,DBQ,1,2005,_ap05_frq_euro_histor_45552.txt
"1 Source: Jean Baptiste Colbert, French finance minister under Louis XIV, letter, 1676. Because the splendor and happiness of the State consists not only in maintaining the glory of arms abroad, but also in displaying at home an abundance of wealth and in causing the arts and sciences to flourish, we have been persuaded for many years to establish several academies for both letters and sciences.",1,DBQ,1,2005,_ap05_frq_euro_histor_45552.txt
"2 Source: Gottfried Leibniz, German philosopher, New System of Nature, 1695. God governs minds as a Prince governs his subjects, and even as a father cares for his children, whereas he disposes of other substances as an engineer manipulates his machines. Thus minds have particular laws which put them above the movements of matter; and we may say that everything else is made only for human minds, these very movements of matter being produced for the happiness of the good and the punishment of the evil.",1,DBQ,1,2005,_ap05_frq_euro_histor_45552.txt
"Source: Maurice Duverger, political analyst, newspaper interview, 1964. It must be said, it must be written. There is only one immediate danger for Europe, and that is American civilization. There will be no Stalinism or communism in France. They are scarecrows that frighten only sparrows now. . . . Today, all that belongs to the past. On the other hand, the pressure of American society, the domination of the American economy, the invasion of the American mentality—all that is very dangerous. . . . [But the French] cultural ensemble that is at the core of [our] attitudes is shaped by a completely different historical legacy. I think this element will help us resist pressure from America.",1,DBQ,1,2015,ap15_frq_european_history.txt
"Source: Poster from the French Democratic Confederation of Labor, the largest trade union organization in France, 1970. The image is a poster from the French Democratic Confederation of Labor. On the poster are the letters C. F. D. T. along with four arms holding one another. One hand and arm from each individual, of different racial groups, grasps another arm just below the wrist making the shape of a square.In the lower left section of the poser are the French words, TRAVAILLEURS, FRANÇAIS IMMIGRÉS, TOUS SOLIDARES.Translation: “French Workers and Immigrant Workers―All Together in Solidarity”Translation: “French Workers and Immigrant Workers—All Together in Solidarity”",2,DBQ,1,2015,ap15_frq_european_history.txt
"Source: Jack Lang, French Minister of Culture, speech to United Nations conference in Mexico City, 1982. Culture and economy—one and the same battle. I ask myself: why should we accept this homogenization? Is this really mankind’s destiny? The same films, the same music, the same clothes? . . .We wish to proclaim a real cultural revolt, to embark on a crusade against—let us call it by its name—against the financial and intellectual imperialism [of globalization].",3,DBQ,1,2015,ap15_frq_european_history.txt
"Source: Maurice Arreckx, mayor of the Mediterranean port city of Toulon, newspaper article, 1983. As an elected politician it is my duty to say out loud what everyone is thinking to themselves but does not dare to say. France has, and must preserve, a great tradition of welcome, but she does not have the obligation to be the refuge of the unemployed of Europe and Africa. Our country has become a dustbin where revolutionaries, delinquents and anarchists of every sort have collected. We must get rid of them.",4,DBQ,1,2015,ap15_frq_european_history.txt
"Source: Image of Marianne, symbol of France, and a veiled woman, on the cover of Le Figaro Magazine, 1991. The image of Marianne, the symbol of France, and a woman in the background wearing traditional Islamic garments covering the head and the face is shown on the cover of a 1991 edition of the magazine, Le Figaro.The information across the image reads in French: IMMIGRATION OU INVASION? VALERY GISCARD D’ESTAING ANALYSE NORTE SONDAGE-EVENEMENTTranslation: “Immigration or Invasion? Valéry Giscard d’Estaing analyzes the results of our opinion poll.”Translation: “Immigration or Invasion? Valéry Giscard d’Estaing analyzes the results of our opinion poll.”",5,DBQ,1,2015,ap15_frq_european_history.txt
"Source: Jacques Toubon, French Minister of Culture, interview with the Los Angeles Times, 1994. There are two objectives [of the new Toubon Law]. The first is an intrinsic one: to develop a way of guaranteeing that everything said and written in France can be understood by the entire French population. The Toubon Law will ensure that instruction manuals and explanatory leaflets for all products, whether domestic or imports, be translated into French. Contracts will be written in French so workers are able to understand them. And at scientific conferences, the French-speaking attendees will have to speak in French. Our second objective is broader—to develop French translations for words used in industries such as electronics and computers. Language is an irreplaceable capital for all peoples. If it is not preserved and modernized, it will no longer allow the people to express themselves, to understand each other, or to communicate with the universe.",6,DBQ,1,2015,ap15_frq_european_history.txt
"Source: Jean d’Ormesson, a philosopher and member of the Académie française,*the institution responsible for producing the official dictionary of the French language interview following the passage of the Toubon Law, 1994. What will happen? You think we’ll stop saying le parking or le weekend ? I don’t think so. I am for the preservation of culture, but not by decree. A language is alive. It develops completely autonomously. You can’t legislate it. . . . French was born [in the Middle Ages] because Latin was in decline. The idea that we can stop the development of the language now is a foolish one. The only way to help the French language is to make good films, good theater, good songs, and if possible, good books.",7,DBQ,1,2015,ap15_frq_european_history.txt
"Source: Young teacher, interviewed as part of an anthropological study of the education of immigrant children in French schools, late 1990s. I believe with all my heart that a common culture is transmitted by the schools and by national education, and that is a good thing. . . . It is good because I am profoundly secular through my education, through the way I function as a citizen, and as a human being in our society. What I am saying is debatable, but I think that our society has arrived at a point where it seems that, in order for our standards for a common culture to harmonize, they must go through a de-Christianization, a de-Islamization. . . . This de-culturation can lead to [the creation of] that common cement that binds us.",8,DBQ,1,2015,ap15_frq_european_history.txt
"Source: José Bové, French farmer and food activist, The World Is Not For Sale, 2001. Nowadays, food is rarely eaten in anything like the state in which it leaves the farm. It is reconstructed—often several times over—to produce easily prepared, ready-made meals that can be consumed with little work in the home. The food industry regards the farmer as merely the supplier of raw commodities to meet the needs of the manufacturers, rather than those of the consumer. The art of French cooking and eating will soon not be passed on to new generations; this has resulted in a loss of family cohesion and of the ties that bind us to the land or place where we live.",9,DBQ,1,2015,ap15_frq_european_history.txt
"0 Source: Tunisian immigrant mother, radio interview, 2002. I hate the term “beur.”*a term used to designate second- and third-generation immigrants from North Africa I refuse to use it for my kids; I refuse “beur” because they speak the [French] language, because “beur” is not a language, it’s not a culture. Either they are French, or they are Tunisian, but they are not beurs. . . . Because the kids were born here, they are French.",1,DBQ,1,2015,ap15_frq_european_history.txt
"1 Source: Zinedine Zidane, French national football team captain and World Cup winner, newspaper interview, 2004. It’s hard to explain but I have a need to play intensely every day, to fight every match hard. And this desire never to stop fighting is something else I learned in the place where I grew up. And, for me, the most important thing is that I still know who I am. Every day I think about where I come from and I am still proud to be who I am: first, a Kabyle*ethnic group from North Africa from La Castellane,**an ethnic neighborhood on the outskirts of Marseille, a city in southern France then an Algerian from Marseille, and then a Frenchman.",1,DBQ,1,2015,ap15_frq_european_history.txt
"Source: John Knox, Scottish religious reformer, First Blast of the Trumpet Against the Monstrous Regiment of Women, 1558. To promote a Woman to bear rule, superiority, dominion, or empire above any Realm, Nation, or City, is against all Nature . . . it is the subversion of good order, of all equity and justice. . . . And that the Holy Ghost does manifestly express, saying: “I suffer not a woman to usurp authority above the man.” . . . So both by God’s law and the interpretation of the Holy Ghost, women are utterly forbidden to occupy the place of God in the offices aforesaid . . . .",1,DBQ,1,2011,ap11_frq_european_history.txt
"Source: Nicholas Heath, archbishop of York, in a debate before the House of Lords, 1558. To preach or minister the holy sacraments, a woman may not. . . . A woman in the degrees of Christ’s church is not called to be an apostle, nor evangelist, nor to be a shepherd, neither a doctor or preacher. Therefore her Highness [Elizabeth I] cannot be supreme head of Christ’s militant church, nor yet of any part thereof.",2,DBQ,1,2011,ap11_frq_european_history.txt
"Source: Parliament of England, Act of Supremacy, 1559. The queen’s highness is the only supreme governor* of this realm and of all other her highness’s dominions and countries, as well in all spiritual or ecclesiastical things or causes as temporal, and no foreign prince, person, prelate, state, or potentate hath or ought to have any jurisdiction, power, superiority, pre-eminence, or authority, ecclesiastical or spiritual, within this realm. * The first Act of Supremacy in 1534 declared Henry VIII “Supreme Head” of the Church of England.",3,DBQ,1,2011,ap11_frq_european_history.txt
"Source: John Aylmer, friend of Elizabeth I’s tutor, pamphlet, 1559. The regiment of England is not a mere Monarchy. To be sure, if [Elizabeth] were a mere monarch, and not a mixed ruler,* you might peradventure make me fear the matter the more, and the less to defend the cause. But in England it is not so dangerous a matter to have a woman ruler. * a ruler who shares power with Parliament",4,DBQ,1,2011,ap11_frq_european_history.txt
"Source: The Second Book of Homilies, produced by bishops of the Church of England, authorized by Elizabeth I, 1562. The husband ought to be the leader and author of love in cherishing and increasing concord. . . . But as for wives, they must obey their husbands, and cease from commanding, and perform subjection. For this surely doth nourish concord very much, when the wife is ready at hand at her husband’s commandment . . . .",5,DBQ,1,2011,ap11_frq_european_history.txt
"Source: Jacques Bochetel de La Forest, French ambassador to England, report on Elizabeth I’s response to a proposed Parliamentary petition on the succession question, 1566. What they asked was nothing less than wishing her to dig her grave before she was dead . . . . [Then], addressing herself to the Lords, she said: “My Lords, do what you will. As for myself, I shall do nothing but according to my pleasure. All the resolutions which you may make have no force without my consent and authority; besides what you desire is an affair of much too great importance to be declared to a knot of harebrains. I will take counsel with men who understand justice and the laws, as I am deliberating to do: I will choose half a dozen of the most able I can find in my kingdom for consultation, and after having their advice, I will then discover to you my will.” On this she dismissed them in great anger.",6,DBQ,1,2011,ap11_frq_european_history.txt
"Source: Edward Rishton, Roman Catholic priest, On the Origin and Growth of the English Schism, 1585. And to show the greater contempt for our Blessed lady [the Virgin Mary], they keep the birthday of Queen Elizabeth in the most solemn way on the seventh day of September, which is the eve of the feast of the Mother of God, whose nativity they mark in their calendar in small and black letters, while that of Elizabeth is marked in letters both large and red. And what is hardly credible, in the church of Saint Paul, the chief church of London . . . the praises of Elizabeth are said to be sung at the end of the public prayers, as the [hymn] of our lady was sung in former days.",7,DBQ,1,2011,ap11_frq_european_history.txt
,8,DBQ,1,2011,ap11_frq_european_history.txt
"Source: William Tooker, Elizabeth’s personal chaplain, describing a “touching” ceremony,* 1597. How often have I seen her most serene Majesty, prostrate on her knees, body and soul rapt in prayer . . . how often have I seen her with her exquisite hands, whiter than whitest snow, boldly and without disgust, pressing their sores and ulcers, and handling them to health . . . how often have I seen her worn with fatigue, as when in one single day, she healed eight and thirty persons of the struma.** * The “royal touch” of English monarchs was believed to cure certain diseases, and monarchs had historically performed “touching” ceremonies on people suffering from these diseases. ** a disease of the skin",9,DBQ,1,2011,ap11_frq_european_history.txt
"0 Source: William Clowes, personal surgeon of Elizabeth I, treatise, 1602. Let us all (according to our bounden duties) continually pray unto the Almighty God to grant [Elizabeth] long life, much happiness, peace and tranquillity; that he will bless, keep and defend her Sacred person from the malice of her known and unknown enemies, so that she may forever reign over us (if it please the Lord God) even unto the end of the world, still to cure and heal many thousands more, than ever she hath yet done.",1,DBQ,1,2011,ap11_frq_european_history.txt
"1 Source: Elizabeth I, speech to Parliament delivered in 1559, recorded in an official history of her reign, first published in 1615. But now (said she), that the public care of governing the kingdom is laid upon me, to draw upon me also the cares of marriage may seem a point of inconsiderate folly. Yea, to satisfy you, I have already joined myself in marriage to an husband, namely the Kingdom of England. And behold (said she), which I marvel ye have forgotten, the pledge of this my wedlock and marriage with my kingdom. (And therewith she drew the ring from her finger and showed it, wherewith at her coronation she had in a set form of words solemnly given herself in marriage to her kingdom.)",1,DBQ,1,2011,ap11_frq_european_history.txt
"2 Source: Elizabeth I, speech to English troops delivered in 1588, before the attempted invasion of the Spanish Armada, recorded in a letter by an eyewitness, 1623. I have placed my chiefest strength and safeguard in the loyal hearts and good will of my subjects. And therefore I am come amongst you at this time, not as for my recreation or sport, but being resolved, in the midst and heat of the battle, to live or die amongst you all: to lay down, for my God, and for my kingdom, and for my people, my honor and my blood, even the dust. I know I have but the body of a weak and feeble woman, but I have the heart and stomach of a king, and of a king of England, too; and think foul scorn that Parma or Spain, or any prince of Europe, should dare to invade the borders of my realms: to which, rather than any dishonor should grow by me, I myself will take up arms. I myself will be your general, judge, and rewarder of every one of your virtues in the field.",1,DBQ,1,2011,ap11_frq_european_history.txt
"Source: Christoph Scheurl, Nuremberg jurist and diplomat, annual notes to himself on his son Georg’s growth and progress, Nuremberg, Germany, 1538. My dear son Georg Scheurl will by the grace of God be six years old on April 19. He is now growing so fast that he has become completely awkward. He likes to learn, delights in it. He is now learning the Donat* and can already cite it from memory. He says grace at the table and keeps his hands clasped so that he is not looked on as a child. Although he still cannot pronounce “r” or speak perfectly, he chatters away. He knows where everything he puts between his teeth comes from. Crabs, calf brains, and berries are his favorite foods. He likes to drink new wine and takes good, deep swallows. He goes about the house in leaps. He now holds his father dearer than his mother and his brother Christoph. *The Latin grammar of Donatus.",1,DBQ,1,2007,ap07_euro_hist_frq.txt
"Source: Martin Luther, Protestant reformer, letter to a friend on the death of Luther’s thirteen-year-old daughter Magdalene, Wittenberg, Germany, 1542. The force of our natural love is so great that we are unable to refrain from crying and grieving in our hearts and experiencing death ourselves. The features, the words, and the movements of our living and dying daughter, who was so very obedient and respectful, remain engraved in our hearts; even the death of Christ is unable to take all this away as it should. You, therefore, please give thanks to God in our stead.",2,DBQ,1,2007,ap07_euro_hist_frq.txt
"Source: The Domostroi, a Russian manual on household management, Moscow, 1550s. A man who loves his son will whip him often so that when he grows up he may be a joy to him. He who disciplines his son will find profit in him and take pride in him among his acquaintances. He who gives his son a good education will make his enemy jealous and will boast of him among his friends.",3,DBQ,1,2007,ap07_euro_hist_frq.txt
